"TIMESTAMP","TA_F","TA_F_QC","SW_IN_POT","SW_IN_F","SW_IN_F_QC","LW_IN_F","LW_IN_F_QC","VPD_F","VPD_F_QC","PA_F","PA_F_QC","P_F","P_F_QC","WS_F","WS_F_QC","USTAR","USTAR_QC","NETRAD","NETRAD_QC","PPFD_IN","PPFD_IN_QC","PPFD_OUT","PPFD_OUT_QC","SW_DIF","SW_DIF_QC","SW_OUT","SW_OUT_QC","LW_OUT","LW_OUT_QC","CO2_F_MDS","CO2_F_MDS_QC","TS_F_MDS_1","TS_F_MDS_2","TS_F_MDS_3","TS_F_MDS_4","TS_F_MDS_5","TS_F_MDS_6","TS_F_MDS_7","TS_F_MDS_8","TS_F_MDS_9","TS_F_MDS_1_QC","TS_F_MDS_2_QC","TS_F_MDS_3_QC","TS_F_MDS_4_QC","TS_F_MDS_5_QC","TS_F_MDS_6_QC","TS_F_MDS_7_QC","TS_F_MDS_8_QC","TS_F_MDS_9_QC","SWC_F_MDS_1","SWC_F_MDS_2","SWC_F_MDS_3","SWC_F_MDS_4","SWC_F_MDS_5","SWC_F_MDS_6","SWC_F_MDS_7","SWC_F_MDS_8","SWC_F_MDS_1_QC","SWC_F_MDS_2_QC","SWC_F_MDS_3_QC","SWC_F_MDS_4_QC","SWC_F_MDS_5_QC","SWC_F_MDS_6_QC","SWC_F_MDS_7_QC","SWC_F_MDS_8_QC","G_F_MDS","G_F_MDS_QC","LE_F_MDS","LE_F_MDS_QC","LE_CORR","LE_CORR_25","LE_CORR_75","LE_RANDUNC","H_F_MDS","H_F_MDS_QC","H_CORR","H_CORR_25","H_CORR_75","H_RANDUNC","NEE_VUT_REF","NEE_VUT_REF_QC","NEE_VUT_REF_RANDUNC","NEE_VUT_25","NEE_VUT_50","NEE_VUT_75","NEE_VUT_25_QC","NEE_VUT_50_QC","NEE_VUT_75_QC","RECO_NT_VUT_REF","RECO_NT_VUT_25","RECO_NT_VUT_50","RECO_NT_VUT_75","GPP_NT_VUT_REF","GPP_NT_VUT_25","GPP_NT_VUT_50","GPP_NT_VUT_75","RECO_DT_VUT_REF","RECO_DT_VUT_25","RECO_DT_VUT_50","RECO_DT_VUT_75","GPP_DT_VUT_REF","GPP_DT_VUT_25","GPP_DT_VUT_50","GPP_DT_VUT_75","Year","Precip","PAR_e","tsoil","svp","aqEvap","netrad","VPD_kPa"
20190126,9.377,1,264.597,150.072,1,290.54,1,6.372,1,101.754,1,0,1,3.39,1,0.335604166666667,1,54.7720833333333,1,-9999,0,-9999,0,77.5083333333333,1,20.9208333333333,1,365.539583333333,1,-9999,-9999,12.888,13.067,13.622,14.628,16.071,16.523,17.203,18.408,19.107,1,1,1,1,1,1,1,1,1,6.13,5.616,5.989,6.248,6.144,6.546,7.051,5.238,1,1,0.9375,1,1,1,0.979167,1,-15.4547,-9999,71.25,-9999,79.8962,-9999,-9999,-9999,55.8691,-9999,62.6487,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,1.68097,1.62426,1.66566,1.66917,3.46294,3.36178,3.37192,3.76619,4.83614,2.98745,4.83614,5.03867,4.91306,4.68162,4.89526,4.91306,2019,0,0,13.4282,1.18002205547454,0.190905162090068,54.7720833333333,0.6372
20190127,7.606,1,266.352,11.83,1,346.312,1,1.539,1,101.142,1,59.303,1,4.401,0.375,-9999,0,-1.28958333333333,1,30.0983333333333,1,1.37833333333333,1,11.5458333333333,1,1.88270833333333,1,356.302083333333,1,-9999,-9999,10.42,10.69,11.672,13.073,15.327,16.052,16.918,18.371,19.071,1,1,1,1,1,1,1,1,1,10.854,7.95,7.733,6.894,6.315,6.396,6.806,6.035,1,1,1,1,1,1,1,1,-23.7899,-9999,73.1224,-9999,82.5883,-9999,-9999,-9999,67.094,-9999,75.7796,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,1.4391,1.38579,1.42352,1.42709,3.08552,3.00067,3.01098,3.40725,4.69796,2.69321,4.69796,4.8947,0.989975,0.892813,0.982375,0.989975,2019,5.9303,2.600496,12.2624,1.04559970593685,-0.00448683352259344,-1.28958333333333,0.1539
20190128,9.505,1,268.142,204.254,1,295.562,1,4.267,1,101.076,1,6.478,1,2.905,0.5625,0.309407407407407,0.5625,113.021666666667,1,408.076666666667,1,26.899375,1,22.85625,1,28.3341666666667,1,364.672916666667,1,-9999,-9999,12.027,11.814,11.747,12.334,13.849,14.852,16.096,18.181,18.986,1,1,1,1,1,1,1,1,1,8.815,7.507,7.624,8.627,7.723,8.262,8.027,6.924,1,1,1,1,1,1,0.979167,1,-11.8308,-9999,72.4656,-9999,81.9742,-9999,-9999,-9999,61.6383,-9999,69.7262,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,1.70889,1.65297,1.69379,1.69725,3.4824,3.38067,3.39066,3.70144,4.84328,3.01436,4.84328,5.04611,5.75943,5.52391,5.74129,5.75944,2019,0.6478,35.257824,10.4296,1.1903121575598,0.393977329113205,113.021666666667,0.4267
20190129,11.224,1,269.967,153.313,1,299.219,1,5.875,1,101.067,1,0,1,2.135,1,0.27225,1,61.785625,1,307.016041666667,1,20.10625,1,68.4083333333333,1,21.1658333333333,1,370.841666666667,1,-9999,-9999,11.965,11.84,11.942,12.623,13.831,14.514,15.57,17.786,18.746,1,1,1,1,1,1,1,1,1,6.681,6.14,6.189,6.408,6.096,6.701,7.56,6.966,1,0.979167,0.979167,1,1,1,0.958333,0.979167,-8.96736,-9999,71.1349,-9999,80.5941,-9999,-9999,-9999,60.334,-9999,68.3569,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,1.95181,1.89747,1.93719,1.94054,3.73378,3.63325,3.64293,4.03779,4.97548,3.30317,4.97548,5.18384,4.83902,4.62641,4.82264,4.83902,2019,0,26.526186,9.2622,1.33650900167135,0.215729943741195,61.785625,0.5875
20190130,6.061,1,271.826,132.271,1,283.473,1,4.403,1,101.714,0.979167,0,1,3.834,1,0.414791666666667,1,45.539375,1,246.298510638298,0.979166666666667,15.9491666666667,1,85.45625,1,18.8947916666667,1,350.08125,1,-9999,-9999,10.809,11.074,11.705,12.722,13.979,14.518,15.441,17.519,18.526,0.979167,0.979167,1,0.979167,1,1,1,1,1,6.525,5.672,6.427,5.642,5.55,5.922,6.67,6.284,0.895833,0.979167,0.770833,1,0.979167,0.875,0.8125,0.979167,-18.1016,-9999,70.4342,-9999,79.7307,-9999,-9999,-9999,55.7592,-9999,63.1188,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,1.26891,1.22365,1.2538,1.25726,2.91532,2.8309,2.8409,3.23758,4.56614,2.46003,4.56614,4.75736,4.77338,4.52913,4.75461,4.77338,2019,0,21.2801913191489,8.7546,0.939721877047577,0.158224836787698,45.539375,0.4403
20190131,7.757,1,273.716,170.517,1,286.523,1,4.985,1,102.121,1,0,1,4.125,1,0.431020833333333,1,78.5016666666667,1,343.025208333333,1,21.9641666666667,1,60.7333333333333,1,23.7772916666667,1,357.958333333333,1,-9999,-9999,10.593,10.539,10.788,11.659,13.381,14.212,15.278,17.355,18.357,1,1,1,1,1,1,1,1,1,6.361,5.21,6.306,5.511,5.677,5.78,6.859,5.773,1,1,0.958333,1,1,1,1,0.979167,-10.8794,-9999,71.9785,-9999,81.4079,-9999,-9999,-9999,56.4454,-9999,63.8398,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,1.50292,1.44813,1.4881,1.49149,3.27643,3.17495,3.18476,3.49569,4.69774,2.74341,4.69774,4.89447,5.26959,5.03108,5.25124,5.2696,2019,0,29.637378,8.4306,1.05650040445745,0.273190719136937,78.5016666666667,0.4985
20190201,13.552,1,275.638,117.19,1,369.213,1,2.496,1,101.828,1,0.498,1,3.402,0.979167,0.405744680851064,0.979166666666667,80.411875,1,251.630625,1,14.951875,1,89.6166666666667,1,15.155625,1,391.225,1,-9999,-9999,14.772,14.243,13.653,13.714,13.809,14.192,15.101,17.206,18.225,1,1,1,1,1,1,1,1,1,5.957,5.247,5.793,5.49,5.178,5.359,5.886,5.347,0.979167,0.958333,0.916667,1,0.9375,0.895833,0.833333,0.916667,8.0588,-9999,71.785,-9999,80.8952,-9999,-9999,-9999,59.2738,-9999,66.7962,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,2.29647,2.24557,2.28281,2.28594,4.07845,3.97878,3.98783,4.38351,5.15027,3.70233,5.15106,5.36595,4.5158,4.27465,4.49728,4.5158,2019,0.0498,21.740886,9.61979999999999,1.56007367010925,0.281389710064129,80.411875,0.2496
20190202,16.433,1,277.592,86.634,1,396.625,1,2.324,1,101.506,1,2.491,1,2.85,0.729167,0.373857142857143,0.729166666666667,66.0570833333333,1,189.186458333333,1,10.4941666666667,1,80.1020833333333,1,10.7597916666667,1,406.35,1,-9999,-9999,17.077,16.507,15.782,15.63,14.881,14.775,15.328,17.091,18.106,1,1,1,1,1,1,1,1,1,5.827,5.962,5.811,5.003,5.03,5.083,5.402,4.916,0.979167,1,0.875,1,0.895833,1,0.916667,1,11.5879,-9999,69.0352,-9999,77.494,-9999,-9999,-9999,59.3152,-9999,66.583,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,2.76194,2.7186,2.74909,2.753,4.40836,4.32713,4.33481,4.73449,5.35659,4.21447,5.35741,5.58091,3.73204,3.51183,3.7151,3.73204,2019,0.2491,16.34571,11.0054,1.88269304727838,0.231796174151097,66.0570833333333,0.2324
20190203,15.04,1,279.575,41.302,1,395.494,1,1.976,1,101.104,1,16.445,1,1.681,0.229167,-9999,0,33.471875,1,95.928125,1,4.98395833333333,1,40.4479166666667,1,4.75875,1,398.260416666667,1,-9999,-9999,16.489,16.176,15.945,16.165,15.734,15.464,15.782,17.084,18.021,1,1,1,1,1,1,1,1,1,8.925,7.439,6.819,5.08,5.111,5.044,5.358,4.75,1,1,1,1,1,1,1,1,1.84107,-9999,73.4662,-9999,82.0976,-9999,-9999,-9999,65.319,-9999,72.9932,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,2.51277,2.46352,2.49816,2.5026,4.28628,4.18628,4.19502,4.47498,5.26285,3.95669,5.26365,5.48324,2.67828,2.46619,2.66189,2.67828,2019,1.6445,8.28819,11.7686,1.71993505018971,0.117297100494952,33.471875,0.1976
20190204,15.29,1,281.585,131.301,1,357.021,1,3.091,1,101.202,1,0.498,1,1.871,0.958333,0.195586956521739,0.958333333333333,75.094375,1,276.669166666667,1,16.4091666666667,1,64.3479166666667,1,17.04875,1,398.24375,1,-9999,-9999,16.953,16.612,16.277,16.434,16.064,15.848,16.145,17.173,17.991,1,1,1,1,1,1,1,1,1,6.89,6.724,6.497,6.429,4.959,4.934,5.193,4.626,1,1,0.979167,1,0.979167,1,0.979167,1,1.60736,-9999,71.2732,-9999,79.2175,-9999,-9999,-9999,64.3905,-9999,71.5676,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,2.56076,2.51287,2.54655,2.55087,4.34273,4.24383,4.25232,4.64872,5.2789,4.00434,5.27971,5.49997,4.67381,4.43512,4.65546,4.67381,2019,0.0498,23.904216,13.6144,1.74818447130628,0.263219702297115,75.094375,0.3091
20190205,17.365,1,283.622,201.53,1,329.152,1,5.486,1,101.354,1,0,1,1.82,0.9375,0.177311111111111,0.9375,103.039166666667,1,417.634375,1,26.0589583333333,1,31.3979166666667,1,25.561875,1,407.114583333333,1,-9999,-9999,17.957,17.433,16.764,16.732,16.255,16.076,16.385,17.287,18.006,1,1,1,1,1,1,1,1,1,6.109,5.885,5.961,6.468,5.204,5.089,5.154,4.541,1,0.958333,0.958333,1,0.916667,0.979167,0.916667,0.895833,3.32166,-9999,70.5086,-9999,77.9892,-9999,-9999,-9999,61.7798,-9999,68.3343,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,2.95555,2.91883,2.9447,2.948,4.60197,4.52238,4.52887,4.92638,5.41277,4.39687,5.41359,5.63944,5.65498,5.43634,5.63813,5.65499,2019,0,36.08361,15.536,1.99913231462383,0.361891130409083,103.039166666667,0.5486
20190206,20.123,1,285.686,198.498,1,342.431,1,9.233,1,101.514,1,0,1,2.176,0.979167,0.200404255319149,0.979166666666667,99.7389583333334,1,406.595,1,25.6604166666667,1,47.9229166666667,1,25.465625,1,419.96875,1,-9999,-9999,19.632,19.07,18.28,18.071,16.975,16.516,16.663,17.398,18.044,1,1,1,1,1,1,1,1,1,5.733,5.622,5.737,6.078,5.193,5.291,5.031,4.326,1,0.916667,1,1,0.9375,1,0.9375,0.979167,9.06999,-9999,72.5288,-9999,79.8345,-9999,-9999,-9999,59.647,-9999,65.6552,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,3.45001,3.42551,3.44278,3.44498,5.22352,5.12958,5.1339,5.35079,5.59819,4.90604,5.59904,5.83262,5.23817,5.07929,5.23816,5.29103,2019,0,35.129808,16.8502,2.38228989611011,0.351230662055499,99.7389583333334,0.9233
20190207,20.304,1,287.775,194.139,1,344.052,1,8.002,1,101.536,0.958333,0,1,2.453,0.979167,0.25963829787234,0.979166666666667,95.0577083333333,1,399.919166666667,1,25.3685416666667,1,35.3666666666667,1,25.6239583333333,1,422.891666666667,1,-9999,-9999,20.49,19.96,19.204,18.998,17.74,17.113,17.095,17.536,18.097,1,1,1,1,1,1,1,1,1,5.502,5.501,5.464,5.827,5.069,5.327,5.011,4.314,1,0.9375,1,1,0.979167,1,0.958333,0.979167,10.0379,-9999,70.7841,-9999,77.6039,-9999,-9999,-9999,53.556,-9999,58.716,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,3.49127,3.46853,3.48456,3.4866,5.27324,5.18049,5.1845,5.5837,5.60827,4.94254,5.60913,5.84313,5.354,5.17709,5.354,5.38648,2019,0,34.553016,17.6244,2.40958512445508,0.334803901820011,95.0577083333333,0.8002
20190208,21.028,1,289.887,209.939,1,350.317,1,9.101,1,101.726,0.916667,0,1,2.354,0.979167,0.254212765957447,0.979166666666667,108.986666666667,1,427.5725,1,27.0695833333333,1,29.3291666666667,1,26.8883333333333,1,429.729166666667,1,-9999,-9999,21.706,21.062,20.15,19.834,18.398,17.676,17.554,17.721,18.175,1,1,1,1,1,1,1,1,1,5.278,5.377,5.306,5.672,4.992,5.32,5.048,4.33,1,0.854167,1,1,0.916667,1,0.979167,0.958333,11.3438,-9999,72.3364,-9999,78.9889,-9999,-9999,-9999,63.1391,-9999,68.9458,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,3.63297,3.61476,3.6276,3.62923,5.27939,5.20429,5.20751,5.56773,5.65402,5.08031,5.65489,5.8908,5.06645,4.94633,5.06645,5.14481,2019,0,36.942264,18.822,2.52157592031588,0.384130995901513,108.986666666667,0.9101
20190209,14.971,1,292.02,106.826,1,361.229,1,6.558,1,102.316,1,0,1,4.99,0.979167,0.662659574468085,0.979166666666667,55.6354166666667,1,226.5425,1,14.1716666666667,1,83.6291666666667,1,14.433125,1,398.660416666667,1,-9999,-9999,18.476,18.487,18.715,19.252,18.839,18.185,18.007,17.938,18.279,1,1,1,1,1,1,1,1,1,5.648,5.528,5.113,5.478,4.971,5.211,5.17,4.36,1,0.979167,0.958333,1,0.979167,1,0.958333,0.958333,-7.47801,-9999,72.6802,-9999,79.0459,-9999,-9999,-9999,61.3641,-9999,66.7387,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,2.50619,2.4572,2.49165,2.49608,4.2797,4.17976,4.18846,4.4686,5.25673,3.94626,5.25754,5.47687,4.49252,4.23422,4.47269,4.49252,2019,0,19.573272,18.7582,1.71221038425999,0.194953404648298,55.6354166666667,0.6558
20190210,17.024,1,294.177,68.251,1,397.5,1,2.351,1,102.111,1,2.491,1,3.995,0.666667,0.64484375,0.666666666666667,47.0372916666667,1,153.651666666667,1,8.49833333333333,1,65.9229166666667,1,9.01895833333333,1,409.675,1,-9999,-9999,18.381,18.111,17.989,18.364,18.381,18.119,18.183,18.163,18.406,1,1,1,1,1,1,1,1,1,5.278,5.303,5.168,5.299,4.904,5.151,5.105,4.309,0.958333,1,1,1,0.958333,1,1,1,1.45061,-9999,73.9382,-9999,80.6287,-9999,-9999,-9999,65.7239,-9999,71.6711,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,2.86742,2.82641,2.85531,2.859,4.64939,4.55222,4.55946,4.95749,5.3965,4.32374,5.39733,5.62249,3.56024,3.32232,3.54194,3.56024,2019,0.2491,13.275504,18.69,1.95580428311792,0.165148902512881,47.0372916666667,0.2351
20190211,20.843,1,296.353,195.177,1,383.498,1,7.343,1,101.443,1,0,1,2.498,0.5625,0.32862962962963,0.5625,127.018333333333,1,407.936666666667,1,24.0670833333333,1,74.40625,1,24.9895833333333,1,430.941666666667,1,-9999,-9999,21.825,21.159,20.171,19.794,18.577,18.129,18.204,18.323,18.534,1,1,1,1,1,1,1,1,1,5.672,5.002,4.977,5.17,4.881,5.095,5.111,4.299,0.979167,1,1,1,0.979167,1,1,0.9375,12.2584,-9999,68.1991,-9999,74.5682,-9999,-9999,-9999,60.8876,-9999,66.5738,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,3.58891,3.56862,3.58292,3.58475,5.23532,5.15973,5.16331,5.52703,5.64429,5.04267,5.64515,5.88066,5.31916,5.13171,5.31916,5.33511,2019,0,35.245728,18.834,2.49252683877674,0.447604778549876,127.018333333333,0.7343
20190212,21.7,1,298.548,147.847,1,384.281,1,5.418,1,101.076,0.875,0,1,4.082,1,0.553166666666667,1,79.9385416666667,1,309.449166666667,1,18.99625,1,68.3854166666667,1,19.4695833333333,1,435.8625,1,-9999,-9999,22.285,21.709,20.959,20.738,19.383,18.652,18.504,18.446,18.64,1,1,1,1,1,1,1,1,1,5.251,4.819,4.787,5.02,4.703,4.977,5.087,4.313,1,1,0.958333,1,1,1,1,1,10.5864,-9999,73.3932,-9999,80.6883,-9999,-9999,-9999,58.2317,-9999,64.0199,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,3.75201,3.73652,3.74745,3.74884,5.52552,5.43377,5.4365,5.63249,5.69953,5.20433,5.7004,5.93821,4.94199,4.72566,4.94198,4.94199,2019,0,26.736408,19.1132,2.62965070004726,0.281931301625449,79.9385416666667,0.5418
20190213,12.612,1,300.76,83.371,1,333.148,1,4.689,1,101.382,1,3.984,1,3.289,0.833333,0.4092,0.833333333333333,20.5360416666667,1,173.928333333333,1,9.419375,1,83.8041666666667,1,11.8247916666667,1,382.345833333333,1,-9999,-9999,16.287,16.697,17.663,18.814,19.393,18.96,18.847,18.612,18.743,1,1,1,1,1,1,1,1,1,6.618,4.976,4.673,4.906,4.757,4.981,5.145,4.507,1,1,1,1,0.916667,1,1,0.791667,-23.8547,-9999,73.3257,-9999,80.6141,-9999,-9999,-9999,62.3174,-9999,68.5117,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,2.13381,2.07956,2.11924,2.12258,3.91579,3.8153,3.82495,4.21985,5.08567,3.53008,5.08644,5.29864,3.86785,3.63196,3.84973,3.86785,2019,0.3984,15.027408,17.43,1.46606640753493,0.0717989457309651,20.5360416666667,0.4689
20190214,13.86,1,302.989,209.854,1,296.312,1,7.311,1,101.365,1,0,1,2.571,0.958333,0.239673913043478,0.958333333333333,92.0747916666667,1,409.902708333333,1,25.0358333333333,1,58.36875,1,28.156875,1,388.191666666667,1,-9999,-9999,15.506,15.411,15.584,16.383,17.788,18.188,18.64,18.778,18.861,1,1,1,1,1,1,1,1,1,6.062,5.134,4.631,4.803,4.621,4.873,5.103,4.284,0.979167,0.875,0.979167,0.958333,1,0.9375,0.979167,0.833333,-10.8449,-9999,72.3223,-9999,80.0855,-9999,-9999,-9999,64.1454,-9999,71.0308,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,2.39375,2.34782,2.38009,2.38424,4.04017,3.95826,3.96644,4.36548,5.16025,3.77857,5.16103,5.37634,5.5403,5.34673,5.5403,5.54433,2019,0,35.415594,17.2078,1.59202785707623,0.322298007702621,92.0747916666667,0.7311
20190215,16.744,1,305.234,178.493,1,329.985,1,6.335,1,100.931,1,0,1,2.67,0.979167,0.312765957446809,0.979166666666667,80.0085416666667,1,360.455833333333,1,22.2845833333333,1,111.34375,1,23.4277083333333,1,405.15,1,-9999,-9999,17.892,17.6,17.3,17.56,17.675,17.771,18.24,18.806,18.958,1,1,1,1,1,1,1,1,1,5.671,5.108,4.648,4.734,4.525,4.797,5.09,4.3,0.979167,0.791667,1,0.958333,0.979167,0.9375,0.958333,0.8125,1.405,-9999,71.9505,-9999,80.5028,-9999,-9999,-9999,56.781,-9999,63.5302,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,2.83266,2.792,2.82065,2.82431,4.60617,4.50831,4.51549,4.77375,5.37386,4.27786,5.37468,5.5989,5.47374,5.24511,5.45615,5.47374,2019,0,31.143384,17.1518,1.92085600564953,0.280836434969121,80.0085416666667,0.6335
20190216,18.557,1,307.494,168.016,1,355.871,1,5.452,1,100.581,1,0,1,3.933,1,0.4678125,1,86.883125,1,349.024166666667,1,21.8241666666667,1,93.54375,1,22.4958333333333,1,417,1,-9999,-9999,19.256,18.824,18.313,18.383,18.004,17.862,18.185,18.764,18.998,1,1,1,1,1,1,1,1,1,5.333,4.897,4.649,4.634,4.469,4.716,5.048,4.291,0.979167,0.958333,0.9375,1,1,0.958333,0.979167,0.958333,7.35002,-9999,70.3653,-9999,79.6464,-9999,-9999,-9999,54.4141,-9999,61.5912,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,3.16485,3.13292,3.15542,3.15829,4.94682,4.85184,4.85748,5.2576,5.494,4.61541,5.49484,5.72408,5.45213,5.21332,5.43377,5.45213,2019,0,30.155688,16.6946,2.1574034904334,0.305498079800992,86.883125,0.5452
20190217,22.059,1,309.767,156.886,1,395.15,1,6.796,1,100.837,1,0,1,2.862,1,0.413291666666667,1,90.9310638297872,0.979166666666667,325.255416666667,1,20.4014583333333,1,88.3479166666667,1,20.5122916666667,1,438.717021276596,0.979166666666667,-9999,-9999,22.479,21.75,20.714,20.28,18.813,18.273,18.361,18.757,19.014,1,1,1,1,1,1,1,1,1,4.838,4.768,4.476,4.549,4.375,4.567,4.945,4.289,1,1,0.979167,1,1,1,1,1,16.3795,-9999,72.3364,-9999,82.8204,-9999,-9999,-9999,63.1391,-9999,72.2901,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,3.82653,3.81376,3.82277,3.82391,5.47295,5.39917,5.40143,5.74846,5.72125,5.27411,5.72213,5.96085,5.03889,4.83819,5.03888,5.04321,2019,0,28.102068,16.7664,2.68906236280031,0.320811367445838,90.9310638297872,0.6796
20190218,22.407,1,312.051,168.12,1,391.042,1,7.375,1,101.29,1,0,1,3.464,1,0.455895833333333,1,99.6735416666667,1,350.095833333333,1,22.1808333333333,1,60.3208333333333,1,21.9504166666667,1,442.204166666667,1,-9999,-9999,23.721,23.045,22.068,21.636,19.837,18.989,18.805,18.823,19.039,1,1,1,1,1,1,1,1,1,4.844,4.639,4.498,4.524,4.326,4.567,4.88,4.237,1,1,0.9375,1,1,1,1,1,12.5992,-9999,63.9717,-9999,74.0871,-9999,-9999,-9999,51.158,-9999,59.2472,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,3.90469,3.89539,3.90194,3.90278,5.6782,5.5876,5.58958,5.77405,5.74078,5.34298,5.74166,5.98119,5.11515,4.92783,5.11515,5.13735,2019,0,30.24828,18.7254,2.74779218815897,0.351773509075813,99.6735416666667,0.7375
20190219,18.306,1,314.346,80.026,1,399.579,1,4.981,1,101.718,1,0,1,4.196,0.9375,0.589,0.9375,50.4752083333333,1,172.543958333333,1,10.3527083333333,1,67.5770833333333,1,10.4502083333333,1,418.820833333333,1,-9999,-9999,21.08,20.886,20.829,21.141,20.367,19.59,19.312,18.981,19.098,1,1,1,1,1,1,1,1,1,5.023,4.482,4.466,4.507,4.326,4.529,4.852,4.236,1,1,1,1,1,1,1,1,-2.20771,-9999,73.491,-9999,86.0697,-9999,-9999,-9999,66.5574,-9999,77.9493,-9999,-9999,-9999,-1.78197,0,-9999,-2.10217,-1.78197,-1.69473,0,0,0,3.09562,3.06005,3.08513,3.08833,4.8776,4.78175,4.78802,5.1873,5.48309,4.56013,5.48392,5.7127,3.7947,3.54983,3.77585,3.7947,2019,0,14.907798,19.6146,2.12317665594728,0.177438096107822,50.4752083333333,0.4981
20190220,20.85,1,316.651,100.346,1,417.01,1,6.024,1,101.347,1,1.993,1,2.387,0.729167,0.300914285714286,0.729166666666667,72.6397916666667,1,215.835,1,13.0497916666667,1,75.25625,1,12.9385416666667,1,432.65,1,-9999,-9999,21.729,21.242,20.745,20.803,20.176,19.667,19.554,19.184,19.2,1,1,1,1,1,1,1,1,1,4.627,4.524,4.391,4.472,4.261,4.437,4.737,4.178,0.979167,1,0.979167,1,1,1,1,1,8.67688,-9999,72.5591,-9999,85.7664,-9999,-9999,-9999,62.7026,-9999,73.8914,-9999,-9999,-9999,-1.64641,0,-9999,-1.98539,-1.64641,-1.57573,0,0,0,3.60956,3.59157,3.60424,3.60586,5.25597,5.18092,5.1841,5.54541,5.64001,5.05005,5.64087,5.87619,4.08607,3.8598,4.06866,4.08607,2019,0.1993,18.648144,20.4358,2.49362053902512,0.255980036510505,72.6397916666667,0.6024
20190221,23.568,1,318.965,220.699,1,393.804,1,7.642,1,101.364,1,0,1,2.35,1,0.328208333333333,1,142.371041666667,1,450.456875,1,27.0383333333333,1,59.9708333333333,1,27.7391666666667,1,449.079166666667,1,-9999,-9999,24.708,23.981,22.902,22.404,20.671,19.904,19.718,19.353,19.319,1,1,1,1,1,1,1,1,1,4.384,4.459,4.403,4.471,4.252,4.368,4.697,4.143,0.979167,0.979167,0.958333,0.979167,0.958333,1,1,1,16.1959,-9999,70.7712,-9999,83.9064,-9999,-9999,-9999,60.3567,-9999,71.3429,-9999,-9999,-9999,-1.77351,0,-9999,-2.00944,-1.77351,-1.6855,0,0,0,4.1297,4.12721,4.12896,4.12918,5.90321,5.81389,5.81503,5.99873,5.81472,5.56398,5.81561,6.05823,5.21046,5.06775,5.21046,5.25821,2019,0,38.919474,21.438,2.95208154132462,0.503027109974902,142.371041666667,0.7642
